order_id,customer_id,timestamp,order_amount,item_count,distinct_categories,high_resale_ratio,wardrobing_flag,discount_percentage,account_age_days,historical_orders,historical_return_rate,historical_chargebacks,delivery_address_changes_30d,billing_shipping_mismatch,ip_distance_to_billing_km,device_trust_score,checkout_duration_sec,payment_velocity_24h,card_is_prepaid,card_country_mismatch,margin_amount,loss_amount,is_return_abuse,is_chargeback,is_risk_target
ORD-100173,CUST-02641,2026-07-19 05:02:48,86.18,1,1,0.317,0,0.1,180.4,8,0.102,0,0,0,42.3,0.829,32.7,1,0,0,30.16,0.0,0,0,0
ORD-102011,CUST-03593,2026-07-19 05:06:19,70.52,4,1,0.011,0,0.0,9.5,1,0.56,0,0,0,92.4,0.869,86.7,1,0,0,24.68,0.0,0,0,0
ORD-105287,CUST-06906,2026-07-19 05:07:13,35.65,1,1,0.142,0,0.0,1030.3,22,0.142,0,0,0,9.5,0.971,143.5,3,0,0,12.48,0.0,0,0,0
ORD-112956,CUST-06768,2026-07-19 05:13:41,30.88,1,1,0.318,0,0.1,307.6,11,0.131,0,0,0,4.4,0.694,67.1,1,1,0,10.81,0.0,0,0,0
ORD-110815,CUST-01075,2026-07-19 05:19:48,90.74,3,3,0.057,0,0.5,306.7,9,0.339,0,0,0,37.0,0.994,37.1,1,0,0,31.76,0.0,0,0,0
ORD-109408,CUST-06578,2026-07-19 05:34:08,18.03,2,1,0.281,0,0.3,192.3,4,0.246,0,0,0,37.1,0.957,31.3,2,0,0,6.31,0.0,0,0,0
ORD-114531,CUST-05190,2026-07-19 05:34:53,148.23,2,1,0.055,0,0.1,186.4,8,0.142,0,0,0,33.5,0.942,148.9,1,0,0,51.88,0.0,0,0,0
ORD-101605,CUST-05113,2026-07-19 05:40:08,142.32,1,1,0.094,0,0.1,19.0,1,0.226,0,0,0,15.8,0.952,40.1,2,0,0,49.81,0.0,0,0,0
ORD-110264,CUST-02051,2026-07-19 05:42:12,153.74,1,1,0.167,0,0.0,714.3,22,0.216,0,0,0,50.9,0.939,41.7,1,0,0,53.81,0.0,0,0,0
ORD-102916,CUST-06122,2026-07-19 05:46:56,86.46,1,1,0.255,0,0.1,273.0,11,0.265,0,0,0,197.7,0.814,64.0,1,0,0,30.26,0.0,0,0,0
ORD-101525,CUST-01362,2026-07-19 05:56:05,59.21,1,1,0.066,0,0.0,167.3,7,0.066,0,0,1,19.8,0.526,75.2,1,0,0,20.72,0.0,0,0,0
ORD-103561,CUST-05259,2026-07-19 06:01:12,41.68,1,1,0.023,0,0.2,92.5,1,0.211,0,0,0,98.3,0.99,8.7,1,1,0,14.59,0.0,0,0,0
ORD-103497,CUST-01521,2026-07-19 06:03:45,154.79,2,2,0.113,0,0.1,497.9,22,0.343,0,0,0,62.3,0.735,33.0,1,0,0,54.18,0.0,0,0,0
ORD-103420,CUST-03449,2026-07-19 06:10:43,146.3,1,1,0.768,0,0.0,4.6,1,0.387,0,0,0,46.2,0.793,137.8,1,0,0,51.2,63.89,1,0,1
ORD-107605,CUST-05201,2026-07-19 06:12:09,93.67,1,1,0.281,0,0.15,97.5,4,0.157,0,0,0,18.4,0.663,82.3,1,0,0,32.78,0.0,0,0,0
ORD-101046,CUST-05883,2026-07-19 06:17:15,76.05,3,3,0.011,0,0.15,240.2,11,0.196,0,0,0,57.8,0.899,122.0,1,0,0,26.62,0.0,0,0,0
ORD-106131,CUST-06239,2026-07-19 06:34:55,44.19,1,1,0.067,0,0.15,118.9,2,0.185,0,0,0,65.7,0.591,116.1,1,0,0,15.47,0.0,0,0,0
ORD-108214,CUST-01089,2026-07-19 06:43:53,42.3,1,1,0.738,0,0.1,205.0,7,0.111,0,0,0,7.7,0.906,90.0,3,0,0,14.8,0.0,0,0,0
ORD-110752,CUST-06516,2026-07-19 06:48:58,17.12,2,1,0.364,0,0.15,234.0,12,0.143,0,0,0,26.1,0.597,39.1,2,0,0,5.99,0.0,0,0,0
ORD-103911,CUST-01806,2026-07-19 07:27:54,50.13,1,1,0.159,0,0.15,11.0,0,0.093,0,1,0,34.0,0.675,38.3,1,0,0,17.55,0.0,0,0,0
ORD-102087,CUST-01852,2026-07-19 07:34:10,36.7,1,1,0.166,0,0.15,28.9,1,0.078,0,0,0,0.9,0.946,30.2,1,0,0,12.84,0.0,0,0,0
ORD-106478,CUST-04515,2026-07-19 07:35:54,38.06,2,2,0.417,0,0.1,32.1,3,0.259,0,0,0,16.6,0.919,100.1,1,0,0,13.32,0.0,0,0,0
ORD-104285,CUST-06098,2026-07-19 07:36:39,241.38,8,1,0.025,1,0.15,201.9,7,0.298,0,0,0,125.5,0.812,32.5,3,0,0,84.48,0.0,0,0,0
ORD-114130,CUST-06872,2026-07-19 07:51:07,126.19,2,2,0.111,0,0.0,83.1,2,0.056,0,0,0,1.1,0.797,59.8,2,0,0,44.17,0.0,0,0,0
ORD-111944,CUST-04173,2026-07-19 08:04:50,24.16,3,3,0.057,0,0.0,491.7,30,0.134,0,0,0,38.0,0.989,27.7,1,0,0,8.46,0.0,0,0,0
ORD-104129,CUST-01323,2026-07-19 08:11:59,158.96,1,1,0.444,0,0.15,88.7,4,0.023,3,1,0,5.0,0.875,21.0,1,0,0,55.64,0.0,0,0,0
ORD-104303,CUST-05036,2026-07-19 08:12:25,90.58,6,2,0.049,0,0.0,352.8,18,0.091,1,0,1,33.0,0.913,39.3,1,0,0,31.7,0.0,0,0,0
ORD-111343,CUST-01021,2026-07-19 08:13:18,101.99,7,1,0.71,0,0.0,121.7,4,0.2,0,0,0,34.5,0.918,85.6,1,0,0,35.7,0.0,0,0,0
ORD-106769,CUST-06192,2026-07-19 08:32:23,15.97,3,2,0.152,0,0.1,533.8,22,0.04,0,0,0,20.9,0.943,25.0,3,0,0,5.59,0.0,0,0,0
ORD-107363,CUST-04269,2026-07-19 08:33:54,77.82,1,1,0.026,0,0.0,195.5,5,0.11,0,0,0,5.6,0.96,32.2,1,0,0,27.24,0.0,0,0,0
ORD-108957,CUST-05865,2026-07-19 08:51:20,21.09,2,2,0.616,0,0.1,259.8,6,0.097,0,0,0,96.4,0.859,87.4,1,0,0,7.38,0.0,0,0,0
ORD-111831,CUST-06529,2026-07-19 08:59:42,343.75,2,1,0.144,0,0.1,152.3,8,0.149,0,0,0,35.3,0.765,31.7,1,0,0,120.31,0.0,0,0,0
ORD-112101,CUST-02962,2026-07-19 09:02:20,63.57,1,1,0.351,0,0.0,131.6,6,0.391,0,0,1,52.4,0.956,54.6,1,0,0,22.25,0.0,0,0,0
ORD-113948,CUST-03402,2026-07-19 09:29:56,48.29,1,1,0.078,0,0.15,140.4,4,0.255,0,0,0,21.9,0.592,184.9,1,0,0,16.9,0.0,0,0,0
ORD-101885,CUST-04252,2026-07-19 09:37:38,35.22,7,4,0.065,0,0.2,44.6,1,0.295,0,0,1,0.2,0.813,97.4,4,0,0,12.33,0.0,0,0,0
ORD-108447,CUST-04916,2026-07-19 09:48:13,237.78,4,3,0.086,0,0.15,209.1,7,0.209,0,0,0,14.0,0.932,22.0,1,0,0,83.22,0.0,0,0,0
ORD-106562,CUST-03790,2026-07-19 10:16:45,33.76,1,1,0.297,0,0.0,98.7,7,0.039,0,1,0,19.3,0.854,33.3,1,0,0,11.82,0.0,0,0,0
ORD-103023,CUST-06923,2026-07-19 10:20:16,34.96,3,1,0.033,0,0.0,290.1,14,0.163,0,0,0,2.3,0.821,68.7,1,0,0,12.24,0.0,0,0,0
ORD-114248,CUST-01917,2026-07-19 10:28:29,60.68,1,1,0.241,0,0.2,350.8,19,0.1,0,0,1,69.9,0.869,40.9,1,0,0,21.24,0.0,0,0,0
ORD-103132,CUST-04366,2026-07-19 10:29:17,136.89,1,1,0.225,0,0.2,433.9,16,0.035,0,0,0,26.3,0.931,30.3,2,0,1,47.91,0.0,0,0,0
ORD-105937,CUST-01653,2026-07-19 10:32:10,83.25,7,2,0.128,0,0.1,289.6,13,0.255,0,0,0,99.8,0.755,97.7,1,0,1,29.14,0.0,0,0,0
ORD-113217,CUST-04366,2026-07-19 10:43:43,166.96,2,1,0.39,0,0.0,95.0,7,0.179,0,0,0,39.7,0.976,80.1,1,0,0,58.44,0.0,0,0,0
ORD-111418,CUST-03935,2026-07-19 10:45:15,81.31,6,2,0.07,0,0.2,118.8,6,0.309,0,4,0,35.5,0.84,56.3,1,0,0,28.46,0.0,0,0,0
ORD-107546,CUST-06877,2026-07-19 10:45:39,154.25,1,1,0.187,0,0.1,13.0,0,0.189,0,0,0,16.0,0.71,53.5,1,0,0,53.99,0.0,0,0,0
ORD-105818,CUST-06634,2026-07-19 10:45:48,35.43,5,1,0.124,0,0.1,218.3,10,0.053,1,0,0,7.4,0.878,76.4,1,0,0,12.4,30.63,1,0,1
ORD-107670,CUST-03394,2026-07-19 10:57:24,73.64,1,1,0.235,0,0.0,105.8,3,0.129,0,0,0,95.2,0.859,22.3,1,0,0,25.77,0.0,0,0,0
ORD-101877,CUST-04010,2026-07-19 11:22:56,20.38,4,2,0.042,0,0.1,224.1,5,0.019,0,0,0,6.8,0.954,30.6,1,0,0,7.13,0.0,0,0,0
ORD-106006,CUST-03388,2026-07-19 11:29:53,117.97,2,1,0.019,0,0.0,820.8,34,0.169,0,0,0,119.8,0.676,107.8,1,0,0,41.29,0.0,0,0,0
ORD-114481,CUST-03569,2026-07-19 11:45:09,36.14,1,1,0.494,0,0.5,22.0,1,0.239,0,0,0,16.7,0.329,165.6,1,0,0,12.65,0.0,0,0,0
ORD-106373,CUST-06304,2026-07-19 11:56:15,47.69,2,1,0.041,0,0.0,686.4,24,0.036,0,1,0,3.6,0.992,57.4,1,0,0,16.69,0.0,0,0,0
ORD-109146,CUST-06358,2026-07-19 11:58:57,80.98,1,1,0.09,0,0.1,133.4,8,0.192,0,0,0,91.8,0.805,59.3,1,0,0,28.34,0.0,0,0,0
ORD-113886,CUST-03808,2026-07-19 12:01:48,137.81,1,1,0.318,0,0.0,629.3,22,0.006,0,0,0,61.6,0.957,20.9,1,0,0,48.23,0.0,0,0,0
ORD-111282,CUST-03801,2026-07-19 12:06:55,41.12,1,1,0.029,0,0.1,71.4,3,0.116,0,0,0,28.7,0.954,63.8,1,0,0,14.39,0.0,0,0,0
ORD-102921,CUST-05448,2026-07-19 12:13:18,61.6,2,2,0.275,1,0.0,99.4,4,0.057,0,1,0,53.5,0.892,29.9,1,0,0,21.56,0.0,0,0,0
ORD-108108,CUST-01597,2026-07-19 12:21:29,37.98,2,2,0.018,0,0.0,171.7,10,0.051,0,0,0,19.4,0.957,50.4,1,0,0,13.29,0.0,0,0,0
ORD-106057,CUST-02911,2026-07-19 12:24:15,93.16,2,2,0.389,0,0.3,160.6,5,0.193,0,0,0,174.0,0.444,24.7,2,0,0,32.61,0.0,0,0,0
ORD-101978,CUST-02433,2026-07-19 13:07:49,99.3,2,2,0.411,0,0.0,141.4,5,0.041,0,0,1,6.9,0.949,27.8,1,0,0,34.75,0.0,0,0,0
ORD-101025,CUST-02080,2026-07-19 13:20:24,79.42,1,1,0.49,0,0.1,722.8,34,0.173,0,1,0,0.0,0.922,34.8,1,0,0,27.8,0.0,0,0,0
ORD-109062,CUST-06246,2026-07-19 13:24:12,46.31,4,1,0.446,0,0.0,479.8,16,0.029,0,0,0,52.2,0.669,13.5,1,0,0,16.21,0.0,0,0,0
ORD-103007,CUST-01746,2026-07-19 13:27:15,291.46,2,2,0.051,0,0.15,592.3,24,0.28,0,0,0,102.4,0.834,50.2,1,0,0,102.01,0.0,0,0,0
ORD-113409,CUST-02599,2026-07-19 13:38:03,59.9,1,1,0.147,0,0.15,51.9,3,0.314,0,1,0,14.6,0.281,83.5,1,0,0,20.96,0.0,0,0,0
ORD-109695,CUST-04693,2026-07-19 13:44:36,150.1,3,1,0.306,0,0.1,140.2,5,0.097,0,1,0,27.8,0.893,32.9,3,0,0,52.54,0.0,0,0,0
ORD-102474,CUST-04301,2026-07-19 14:16:41,219.45,2,2,0.406,1,0.1,321.2,12,0.12,0,2,0,13.5,0.838,10.8,2,0,0,76.81,0.0,0,0,0
ORD-105853,CUST-04520,2026-07-19 14:24:05,14.65,1,1,0.274,0,0.0,477.9,23,0.153,0,0,0,67.5,0.204,21.4,1,0,0,5.13,0.0,0,0,0
ORD-107624,CUST-05523,2026-07-19 14:30:32,99.29,3,3,0.167,0,0.0,294.3,17,0.311,1,0,0,19.1,0.809,58.7,1,0,0,34.75,49.79,1,0,1
ORD-103082,CUST-04812,2026-07-19 14:39:17,86.27,2,1,0.145,0,0.3,537.4,14,0.199,0,1,0,83.2,0.898,13.3,2,0,0,30.19,0.0,0,0,0
ORD-105974,CUST-03728,2026-07-19 14:43:28,19.66,3,3,0.063,0,0.1,475.5,25,0.139,0,0,0,144.9,0.562,43.6,1,0,0,6.88,0.0,0,0,0
ORD-101514,CUST-03602,2026-07-19 14:46:48,25.41,4,2,0.273,1,0.0,5.6,1,0.035,0,1,0,237.9,0.963,7.5,4,0,0,8.89,0.0,0,0,0
ORD-101161,CUST-01731,2026-07-19 15:00:36,48.24,1,1,0.143,0,0.1,437.9,22,0.013,0,0,0,82.2,0.833,28.7,1,0,0,16.88,0.0,0,0,0
ORD-106808,CUST-02479,2026-07-19 15:02:14,45.26,1,1,0.308,0,0.0,139.9,3,0.109,0,1,0,32.0,0.531,64.1,1,0,0,15.84,0.0,0,0,0
ORD-114728,CUST-05664,2026-07-19 15:02:39,29.12,3,1,0.362,0,0.15,184.7,12,0.377,0,0,0,44.0,0.931,53.3,1,0,0,10.19,0.0,0,0,0
ORD-106606,CUST-06923,2026-07-19 15:12:51,57.02,1,1,0.38,0,0.0,32.0,1,0.078,0,0,1,154.6,0.867,150.9,1,0,0,19.96,0.0,0,0,0
ORD-114081,CUST-02990,2026-07-19 15:18:36,116.55,4,3,0.083,1,0.2,52.8,1,0.125,0,0,0,6.3,0.863,7.7,1,0,0,40.79,0.0,0,0,0
ORD-109927,CUST-03005,2026-07-19 15:29:24,439.9,1,1,0.026,0,0.3,148.2,9,0.046,0,0,0,60.1,0.922,42.1,1,0,0,153.96,0.0,0,0,0
ORD-110675,CUST-04442,2026-07-19 15:34:50,102.69,2,2,0.437,0,0.15,4.5,1,0.104,0,1,0,38.3,0.817,52.4,1,0,0,35.94,0.0,0,0,0
ORD-105169,CUST-03291,2026-07-19 15:35:55,82.6,2,2,0.287,0,0.1,57.9,3,0.01,0,0,0,56.0,0.965,68.7,1,0,0,28.91,0.0,0,0,0
ORD-113865,CUST-03932,2026-07-19 15:40:00,31.86,1,1,0.681,0,0.0,322.7,11,0.078,1,0,0,25.4,0.888,29.8,1,0,0,11.15,0.0,0,0,0
ORD-112664,CUST-01423,2026-07-19 16:14:28,190.37,4,4,0.183,0,0.5,267.1,8,0.092,0,0,0,17.8,0.988,75.3,1,0,0,66.63,0.0,0,0,0
ORD-107799,CUST-05645,2026-07-19 16:27:51,251.39,1,1,0.455,0,0.15,67.5,2,0.087,0,1,0,42.5,0.888,81.9,1,0,0,87.99,95.42,1,0,1
ORD-104018,CUST-03673,2026-07-19 16:28:25,56.15,3,1,0.426,0,0.0,566.1,24,0.181,0,1,0,8.7,0.824,21.2,1,0,0,19.65,0.0,0,0,0
ORD-109831,CUST-06484,2026-07-19 16:51:47,30.37,2,2,0.63,0,0.0,132.6,4,0.226,0,1,0,135.6,0.952,48.0,4,0,0,10.63,0.0,0,0,0
ORD-107081,CUST-04010,2026-07-19 16:59:20,189.75,2,2,0.053,0,0.0,103.2,6,0.168,0,0,0,14.5,0.941,30.3,1,1,0,66.41,0.0,0,0,0
ORD-114889,CUST-05119,2026-07-19 17:01:11,643.92,1,1,0.154,0,0.15,733.7,23,0.022,0,0,0,16.6,0.818,80.7,1,0,0,225.37,213.18,1,0,1
ORD-101704,CUST-06680,2026-07-19 17:01:52,40.87,1,1,0.203,0,0.3,177.4,8,0.023,0,0,0,61.2,0.727,15.0,1,0,0,14.3,0.0,0,0,0
ORD-110382,CUST-01573,2026-07-19 17:05:18,10.72,2,1,0.244,0,0.1,308.8,15,0.181,0,0,0,52.9,0.995,28.6,2,0,0,3.75,0.0,0,0,0
ORD-105075,CUST-04826,2026-07-19 17:09:44,37.33,2,1,0.45,0,0.0,899.0,32,0.285,0,0,0,112.6,0.988,31.9,1,0,1,13.07,31.2,1,0,1
ORD-105947,CUST-03432,2026-07-19 17:11:31,269.68,2,1,0.364,1,0.15,104.3,3,0.011,0,0,0,43.7,0.921,14.3,1,0,0,94.39,0.0,0,0,0
ORD-107332,CUST-01099,2026-07-19 17:21:19,10.0,1,1,0.265,0,0.15,495.4,22,0.093,0,1,0,42.2,0.798,105.8,1,0,0,3.5,0.0,0,0,0
ORD-110637,CUST-02441,2026-07-19 17:21:27,51.65,1,1,0.228,0,0.1,147.7,6,0.325,0,0,0,12.5,0.705,37.7,1,0,0,18.08,0.0,0,0,0
ORD-108331,CUST-06493,2026-07-19 17:21:36,29.04,7,1,0.398,0,0.3,342.0,12,0.012,0,0,0,7.3,0.85,91.4,1,0,0,10.16,0.0,0,0,0
ORD-114857,CUST-03999,2026-07-19 17:26:53,184.13,1,1,0.022,0,0.1,176.3,6,0.272,0,0,1,85.5,0.433,59.0,1,0,0,64.45,0.0,0,0,0
ORD-111426,CUST-04859,2026-07-19 17:28:22,37.75,3,1,0.182,0,0.15,114.6,6,0.028,0,0,0,8.8,0.863,175.3,3,0,0,13.21,31.32,1,0,1
ORD-101321,CUST-04371,2026-07-19 17:30:43,223.84,2,2,0.073,0,0.15,72.0,1,0.105,0,0,0,52.6,0.873,37.4,1,0,0,78.34,0.0,0,0,0
ORD-100062,CUST-03745,2026-07-19 17:32:32,174.53,2,2,0.246,0,0.1,80.1,4,0.166,0,1,0,65.4,0.937,110.3,1,0,0,61.09,0.0,0,0,0
ORD-103059,CUST-06479,2026-07-19 17:39:58,65.16,1,1,0.266,0,0.0,20.6,1,0.001,0,1,0,4.2,0.683,31.3,1,0,1,22.81,0.0,0,0,0
ORD-112633,CUST-02772,2026-07-19 17:49:22,158.58,1,1,0.073,0,0.0,17.6,0,0.301,0,0,0,13.1,0.776,72.5,1,0,0,55.5,0.0,0,0,0
ORD-105005,CUST-02847,2026-07-19 17:50:22,77.79,1,1,0.241,0,0.0,510.4,31,0.002,0,1,0,15.4,0.974,82.5,1,0,0,27.23,0.0,0,0,0
ORD-102140,CUST-04718,2026-07-19 18:21:54,80.88,1,1,0.064,0,0.0,489.3,21,0.206,0,0,0,173.2,0.709,139.7,1,0,0,28.31,0.0,0,0,0
ORD-111529,CUST-05929,2026-07-19 18:22:29,51.01,6,3,0.005,0,0.1,203.7,11,0.35,0,0,0,109.3,0.703,70.6,2,0,0,17.85,0.0,0,0,0
ORD-103117,CUST-02223,2026-07-19 18:24:50,31.5,1,1,0.247,0,0.0,336.5,11,0.104,0,0,0,10.5,0.741,55.3,1,0,0,11.02,0.0,0,0,0
ORD-110186,CUST-06552,2026-07-19 18:33:59,68.08,3,1,0.017,0,0.0,171.7,8,0.058,0,0,0,10.1,0.618,13.4,1,1,0,23.83,0.0,0,0,0
ORD-101742,CUST-01448,2026-07-19 18:36:12,26.63,2,2,0.027,0,0.0,331.7,15,0.074,0,0,0,3.1,0.789,168.3,1,0,0,9.32,0.0,0,0,0
ORD-102930,CUST-05672,2026-07-19 18:42:30,59.93,1,1,0.373,0,0.0,125.9,5,0.078,0,0,0,13.1,0.851,46.4,2,0,0,20.98,0.0,0,0,0
ORD-110067,CUST-03422,2026-07-19 18:49:15,78.09,2,2,0.379,0,0.2,286.8,12,0.092,0,0,0,50.4,0.951,40.2,2,0,0,27.33,0.0,0,0,0
ORD-114695,CUST-03275,2026-07-19 18:49:22,50.23,1,1,0.07,0,0.15,54.5,2,0.141,0,0,0,7.2,0.787,144.4,1,0,0,17.58,0.0,0,0,0
ORD-106979,CUST-04378,2026-07-19 18:53:14,108.38,1,1,0.057,0,0.1,369.8,13,0.281,0,0,0,28.5,0.971,86.9,1,0,0,37.93,0.0,0,0,0
ORD-110606,CUST-06421,2026-07-19 19:11:42,23.18,7,1,0.117,0,0.1,59.2,2,0.197,0,0,0,15.0,0.716,53.8,2,0,0,8.11,0.0,0,0,0
ORD-107847,CUST-01333,2026-07-19 19:13:56,46.37,3,3,0.096,0,0.0,447.2,24,0.069,0,0,1,21.2,0.902,139.4,2,0,1,16.23,0.0,0,0,0
ORD-110494,CUST-01709,2026-07-19 19:18:18,28.05,5,3,0.379,0,0.1,38.0,2,0.066,0,0,0,14.4,0.631,97.2,1,0,0,9.82,0.0,0,0,0
ORD-104676,CUST-06599,2026-07-19 19:20:30,127.6,4,1,0.038,0,0.0,544.7,23,0.119,0,0,0,28.2,0.689,60.9,1,0,0,44.66,0.0,0,0,0
ORD-104415,CUST-04456,2026-07-19 19:27:42,45.32,2,1,0.396,0,0.15,133.2,6,0.184,0,0,0,11.0,0.951,43.1,1,0,0,15.86,0.0,0,0,0
ORD-103684,CUST-04076,2026-07-19 19:27:44,108.67,2,2,0.491,0,0.0,68.6,2,0.158,0,0,0,48.3,0.598,51.0,1,1,0,38.03,0.0,0,0,0
ORD-112954,CUST-01603,2026-07-19 19:43:41,113.64,5,3,0.044,0,0.0,87.4,5,0.282,0,0,0,52.1,0.864,25.5,1,0,0,39.77,0.0,0,0,0
ORD-105033,CUST-06922,2026-07-19 19:48:25,266.04,1,1,0.056,0,0.1,208.8,11,0.143,0,0,0,2.5,0.939,52.5,2,0,0,93.11,0.0,0,0,0
ORD-109077,CUST-03372,2026-07-19 20:02:04,130.32,8,2,0.317,0,0.15,384.3,14,0.256,0,1,0,12.8,0.77,225.7,1,1,0,45.61,0.0,0,0,0
ORD-111860,CUST-05137,2026-07-19 20:02:52,138.19,2,2,0.459,1,0.0,355.8,18,0.34,0,1,0,22.5,0.948,220.2,2,0,0,48.37,0.0,0,0,0
ORD-105876,CUST-05372,2026-07-19 20:06:02,151.07,1,1,0.346,0,0.0,75.7,2,0.332,0,0,0,49.0,0.707,23.3,1,0,0,52.87,0.0,0,0,0
ORD-103871,CUST-04039,2026-07-19 20:12:25,226.07,1,1,0.008,0,0.1,126.7,3,0.281,0,0,0,64.6,0.84,58.3,6,1,0,79.12,87.82,1,0,1
ORD-113374,CUST-06128,2026-07-19 20:27:46,129.95,2,2,0.516,0,0.2,242.4,13,0.184,0,0,0,16.7,0.869,144.7,1,0,0,45.48,0.0,0,0,0
ORD-102431,CUST-02679,2026-07-19 21:01:49,31.71,1,1,0.321,0,0.3,231.9,12,0.082,0,0,0,1.1,0.896,49.0,2,0,0,11.1,0.0,0,0,0
ORD-110600,CUST-01698,2026-07-19 21:02:13,36.48,2,2,0.328,0,0.0,161.6,7,0.019,0,0,0,29.9,0.667,9.0,1,0,0,12.77,0.0,0,0,0
ORD-113717,CUST-03314,2026-07-19 21:12:35,88.05,2,2,0.349,0,0.0,204.5,14,0.074,0,0,0,49.9,0.954,35.8,1,0,0,30.82,0.0,0,0,0
ORD-106563,CUST-04937,2026-07-19 21:12:42,39.29,3,3,0.087,1,0.0,51.8,3,0.123,0,0,0,12.4,0.704,130.0,1,0,0,13.75,0.0,0,0,0
ORD-103988,CUST-02755,2026-07-19 21:17:11,28.3,1,1,0.137,0,0.0,150.5,6,0.036,0,0,0,27.6,0.778,54.0,1,0,0,9.9,0.0,0,0,0
ORD-108645,CUST-05138,2026-07-19 21:34:18,34.93,4,2,0.321,0,0.3,193.1,7,0.106,0,0,0,4.4,0.958,116.3,2,0,0,12.23,0.0,0,0,0
ORD-109334,CUST-03164,2026-07-19 21:48:06,180.42,2,2,0.562,1,0.0,316.1,11,0.205,0,0,0,50.3,0.659,31.2,1,0,0,63.15,0.0,0,0,0
ORD-113277,CUST-02889,2026-07-19 21:49:20,268.22,1,1,0.12,0,0.1,194.9,8,0.12,0,0,1,13.5,0.715,43.5,1,1,0,93.88,0.0,0,0,0
ORD-111742,CUST-05375,2026-07-19 21:50:29,95.03,1,1,0.399,0,0.1,145.1,2,0.04,0,0,0,37.7,0.793,84.7,1,0,0,33.26,0.0,0,0,0
ORD-108006,CUST-04397,2026-07-19 21:57:55,27.52,4,2,0.083,0,0.15,114.0,7,0.063,0,1,0,5.6,0.7,19.3,1,0,0,9.63,0.0,0,0,0
ORD-108995,CUST-01168,2026-07-19 21:59:35,159.42,1,1,0.337,0,0.0,88.8,6,0.208,0,0,0,25.0,0.655,22.0,4,0,0,55.8,0.0,0,0,0
ORD-101867,CUST-06874,2026-07-19 22:11:49,161.42,2,2,0.394,0,0.0,12.0,0,0.097,0,0,0,68.2,0.927,17.5,1,0,0,56.5,0.0,0,0,0
ORD-105941,CUST-06784,2026-07-19 22:12:49,67.03,4,2,0.143,0,0.1,133.4,3,0.075,0,0,0,52.7,0.902,26.9,1,1,1,23.46,0.0,0,0,0
ORD-110550,CUST-03853,2026-07-19 22:24:24,26.84,2,2,0.224,0,0.0,44.4,2,0.383,0,0,1,23.9,0.909,95.5,2,0,0,9.39,0.0,0,0,0
ORD-106385,CUST-04335,2026-07-19 22:38:01,26.36,1,1,0.532,0,0.0,154.9,9,0.326,0,0,0,98.2,0.924,81.7,1,0,0,9.23,0.0,0,0,0
ORD-103052,CUST-05745,2026-07-19 22:55:32,26.27,1,1,0.041,0,0.3,165.9,7,0.26,0,1,0,24.2,0.752,45.2,3,0,0,9.19,0.0,0,0,0
ORD-107588,CUST-01115,2026-07-19 23:06:44,46.09,2,2,0.092,0,0.0,329.0,11,0.068,0,0,0,28.9,0.993,39.2,1,0,0,16.13,0.0,0,0,0
ORD-109298,CUST-02197,2026-07-19 23:07:20,38.49,4,3,0.733,0,0.15,405.1,16,0.088,0,0,0,14.7,0.622,54.8,1,0,0,13.47,0.0,0,0,0
ORD-108806,CUST-05400,2026-07-19 23:21:54,47.1,3,1,0.014,0,0.1,461.3,21,0.103,0,0,0,45.8,0.932,27.1,1,0,0,16.48,0.0,0,0,0
ORD-106243,CUST-05598,2026-07-19 23:24:13,115.27,2,2,0.51,0,0.0,197.4,14,0.162,1,1,0,1.0,0.612,47.9,1,0,0,40.34,0.0,0,0,0
ORD-102911,CUST-03325,2026-07-19 23:31:55,500.66,5,3,0.079,0,0.15,66.5,2,0.364,0,0,0,17.5,0.914,31.2,1,0,0,175.23,0.0,0,0,0
ORD-107379,CUST-04868,2026-07-19 23:34:20,192.67,2,1,0.057,0,0.1,223.2,6,0.103,0,0,0,148.0,0.904,55.4,2,1,0,67.43,0.0,0,0,0
ORD-103669,CUST-06998,2026-07-19 23:35:41,187.06,1,1,0.071,0,0.0,7.3,0,0.152,0,0,0,28.1,0.821,46.8,1,0,0,65.47,0.0,0,0,0
ORD-114246,CUST-01684,2026-07-19 23:42:48,19.54,7,1,0.02,0,0.2,26.7,3,0.617,0,0,0,28.4,0.902,27.1,1,0,0,6.84,0.0,0,0,0
ORD-111279,CUST-03880,2026-07-20 00:08:21,81.57,1,1,0.27,0,0.15,425.2,16,0.034,0,0,0,14.3,0.955,273.5,1,0,0,28.55,0.0,0,0,0
ORD-100176,CUST-03783,2026-07-20 00:11:22,73.53,1,1,0.16,0,0.2,48.9,2,0.289,0,0,1,75.0,0.968,66.9,1,0,0,25.74,0.0,0,0,0
ORD-112659,CUST-05384,2026-07-20 00:32:33,130.39,2,2,0.066,0,0.0,194.7,8,0.2,0,1,0,73.1,0.702,78.7,1,0,0,45.64,0.0,0,0,0
ORD-101507,CUST-03842,2026-07-20 00:41:58,93.62,1,1,0.146,0,0.0,218.0,9,0.379,0,0,0,14.3,0.879,76.1,1,0,0,32.77,0.0,0,0,0
ORD-112197,CUST-05262,2026-07-20 00:45:12,83.61,5,2,0.025,0,0.0,410.6,16,0.109,0,0,0,2.1,0.661,73.0,1,0,0,29.26,0.0,0,0,0
